source_doc,source_prov,kind,cited_ref,cited_doc,cited_prov,cited_in_corpus,count,source_text
UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,Bagian 28,named,Sustainable Development Goals (2030 Agenda),,,False,1,"the discussion on developments in the area of artificial intelligence governance so that international approaches keep pace with the evolution of artificial intelligence systems and their uses; and encourages continued efforts by the international community to promote inclusive research, mapping and analysis that benefit all parties on the potential impacts and applications that artificial intelligence systems and rapid technological change can have in the development of existing and new and emerging technologies and on accelerating the achievement of all 17 Sustainable Development Goals, and to inform how to develop, promote and implement effective, internationally interoperable safeguards, practices, standards and tools for artificial intelligence designers, developers, evaluators, deployers, users and other stakeholders for safe, secure and trustworthy artificial intelligence systems; as well as stresses the need for Governments, the private sector, civil society, international and regional organizations, academia and research institutions and technical communities and all other s"
UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,Bagian 32,named,Sustainable Development Goals (2030 Agenda),,,False,1,"10. Calls upon specialized agencies, funds, programmes, other entities, bodies and offices, and related organizations of the United Nations system, within their respective mandates and resources, to continue to assess and enhance their response to leverage the opportunities and address the challenges posed by artificial intelligence systems in a collaborative, coordinated and inclusive manner, through appropriate inter-agency mechanisms, including by conducting research, mapping and analysis that benefit all parties on the potential impacts and applications; reporting on progress and challenges in addressing issues; and cooperating with and assisting developing countries in capacity building, access and sharing the benefits of safe, secure and trustworthy artificial intelligence systems in achieving all 17 Sustainable Development Goals and sustainable development in its three dimensions – economic, social and environmental; stressing the need to close artificial intelligence and other digital divides between and within countries; 24-05969 7/8 A/RES/78/265"
UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,Bagian 33,named,Universal Declaration of Human Rights,,,False,1,"Seizing the opportunities of safe, secure and trustworthy artificial intelligence systems for sustainable development 11. Recalls its resolution 76/307 of 8 September 2022 and its decision 77/568 of 1 September 2023 on the modalities and the scope of the Summit of the Future and, in this regard, looks forward to the development of a global digital compact; 12. Looks forward also to the overall review by the General Assembly, in 2025, of the progress made since the World Summit on the Information Society; 13. Acknowledges that the United Nations system, consistent with its mandate, uniquely contributes to reaching global consensus on safe, secure and trustworthy artificial intelligence systems, that is consistent with international law, in particular the Charter of the United Nations; the Universal Declaration of Human Rights; and the 2030 Agenda for Sustainable Development, including by promoting inclusive international cooperation and inclusion, participation and representation of developing countries in deliberations. facilitating the 63rd plenary meeting 21 March 2024 8/8 24-05969"
UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,Bagian 33,named,Sustainable Development Goals (2030 Agenda),,,False,1,"Seizing the opportunities of safe, secure and trustworthy artificial intelligence systems for sustainable development 11. Recalls its resolution 76/307 of 8 September 2022 and its decision 77/568 of 1 September 2023 on the modalities and the scope of the Summit of the Future and, in this regard, looks forward to the development of a global digital compact; 12. Looks forward also to the overall review by the General Assembly, in 2025, of the progress made since the World Summit on the Information Society; 13. Acknowledges that the United Nations system, consistent with its mandate, uniquely contributes to reaching global consensus on safe, secure and trustworthy artificial intelligence systems, that is consistent with international law, in particular the Charter of the United Nations; the Universal Declaration of Human Rights; and the 2030 Agenda for Sustainable Development, including by promoting inclusive international cooperation and inclusion, participation and representation of developing countries in deliberations. facilitating the 63rd plenary meeting 21 March 2024 8/8 24-05969"
UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,Bagian 33,named,Global Digital Compact (UNGA 78/311),UNGA_Res_78_311_Global_Digital_Compact_or_AI,,True,1,"Seizing the opportunities of safe, secure and trustworthy artificial intelligence systems for sustainable development 11. Recalls its resolution 76/307 of 8 September 2022 and its decision 77/568 of 1 September 2023 on the modalities and the scope of the Summit of the Future and, in this regard, looks forward to the development of a global digital compact; 12. Looks forward also to the overall review by the General Assembly, in 2025, of the progress made since the World Summit on the Information Society; 13. Acknowledges that the United Nations system, consistent with its mandate, uniquely contributes to reaching global consensus on safe, secure and trustworthy artificial intelligence systems, that is consistent with international law, in particular the Charter of the United Nations; the Universal Declaration of Human Rights; and the 2030 Agenda for Sustainable Development, including by promoting inclusive international cooperation and inclusion, participation and representation of developing countries in deliberations. facilitating the 63rd plenary meeting 21 March 2024 8/8 24-05969"
UNGA_Res_78_311_Global_Digital_Compact_or_AI,Bagian 1,named,Universal Declaration of Human Rights,,,False,1,"United Nations General Assembly A/RES/78/311 Distr.: General 5 July 2024 Seventy-eighth session Agenda item 13 Integrated and coordinated implementation of and follow-up to the outcomes of the major United Nations conferences and summits in the economic, social and related fields Resolution adopted by the General Assembly on 1 July 2024 [without reference to a Main Committee (A/78/L.86)] 78/311. Enhancing international cooperation on capacity-building of artificial intelligence The General Assembly, Reaffirming international law, in particular the Charter of the United Nations, and recalling the Universal Declaration of Human Rights, 1 Reaffirming also"
UNGA_Res_78_311_Global_Digital_Compact_or_AI,Bagian 2,named,Sustainable Development Goals (2030 Agenda),,,False,1,"its resolution 70/1 of 25 September 2015, entitled “Transforming our world: the 2030 Agenda for Sustainable Development”, its resolution 69/313 of 27 July 2015 on the Addis Ababa Action Agenda of the Third International Conference on Financing for Development, the political declaration adopted at the high-level political forum on sustainable development convened under the auspices of the General Assembly contained in the annex to its resolution 78/1 of 29 September 2023, and its resolution 70/125 of 16 December 2015, entitled “Outcome document of the high-level meeting of the General Assembly on the overall review of the implementation of the outcomes of the World Summit on the Information Society”,"
UNGA_Res_78_311_Global_Digital_Compact_or_AI,Bagian 3,named,Sustainable Development Goals (2030 Agenda),,,False,1,"Reaffirming its resolutions 78/265 of 21 March 2024, entitled “Seizing the opportunities of safe, secure and trustworthy artificial intelligence systems for sustainable development”, 77/320 of 25 July 2023, entitled “Impact of rapid technological change on the achievement of the Sustainable Development Goals and targets”, 78/132 of 19 December 2023, entitled “Information and communications technologies for sustainable development”, and 78/213 of 19 December 2023, entitled “Promotion and protection of human rights in the context of digital technologies”, __________________ 1 Resolution 217 A (III). 24-12313 (E) *2412313* A/RES/78/311 Enhancing international cooperation on capacity-building of artificial intelligence the potential intelligence has"
UNGA_Res_78_311_Global_Digital_Compact_or_AI,Bagian 3,named,"UNGA Res 78/265 (Safe, Secure, Trustworthy AI)",UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,,True,2,"Reaffirming its resolutions 78/265 of 21 March 2024, entitled “Seizing the opportunities of safe, secure and trustworthy artificial intelligence systems for sustainable development”, 77/320 of 25 July 2023, entitled “Impact of rapid technological change on the achievement of the Sustainable Development Goals and targets”, 78/132 of 19 December 2023, entitled “Information and communications technologies for sustainable development”, and 78/213 of 19 December 2023, entitled “Promotion and protection of human rights in the context of digital technologies”, __________________ 1 Resolution 217 A (III). 24-12313 (E) *2412313* A/RES/78/311 Enhancing international cooperation on capacity-building of artificial intelligence the potential intelligence has"
UNGA_Res_78_311_Global_Digital_Compact_or_AI,Bagian 4,named,Sustainable Development Goals (2030 Agenda),,,False,1,"Recognizing that rapid technological change, including the rapid adva ncement of artificial to bring new opportunities for socioeconomic development and accelerate the progress and achievement of the Sustainable Development Goals and sustainable development in its three dimensions – economic, social and environmental – in a balanced and integrated manner, while recognizing also that the improper or malicious design, development, deployment and use of artificial intelligence systems, such as without adequate safeguards or in a manner inconsistent with international law, could pose potential risks and challenges, Recognizing that eradicating poverty in all its forms and dimensions, including extreme poverty, is the greatest global challenge for sustainable development and an indispensable requirement for sustainable development, testing, deployment, use,"
UNGA_Res_78_311_Global_Digital_Compact_or_AI,Bagian 5,named,"UNGA Res 78/265 (Safe, Secure, Trustworthy AI)",UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,,True,1,"Stressing that artificial intelligence systems should be safe, secure and trustworthy – whose life cycle includes the stages: pre-design, design, development, evaluation, and decommissioning, are such that they are human-centric, reliable, explainable, ethical, inclusive, in full respect, promotion and protection of human rights and international law – in line with the principle of artificial intelligence for good for all, with the vision of a people-centred, inclusive and development-oriented information society, bearing in mind that this resolution focuses on international cooperation on artificial intelligence capacity-building in the non-military domain and does not touch the development or use of artificial intelligence for military purposes, sale, procurement, oper ation Emphasizing that Member States should enjoy equal opportunities in the design, development, deployment, decommissioning and use of artificial intelligence, while respecting intellectual property rights and promoting innovation,"
UNGA_Res_78_311_Global_Digital_Compact_or_AI,Bagian 8,named,"UNGA Res 78/265 (Safe, Secure, Trustworthy AI)",UNGA_Res_78_265_Safe_Secure_Trustworthy_AI,,True,1,"important role international, regional and subregional organizations and international financial institutions, the private sector, companies, civil society, the media, academia and research institutions an d technical communities and individuals, and other relevant stakeholders could play in enhancing artificial intelligence capacity-building and promoting safe, secure and trustworthy artificial intelligence systems for sustainable development, Stressing the importance of enhancing coordination and cooperation among and within countries and increasing investment in artificial intelligence capacity -building, with specific consideration of the needs, priorities and conditions of developing countries, and encouraging developed countries and developing countries in a position to do so, as well as international organizations and all relevant stakeholders, to take active measures,"
